Timestamp,Step,train_loss,val_loss
2025-03-14T00:58:57,274,0.257799,NA
2025-03-14T00:58:57,275,0.257811,NA
2025-03-14T00:58:57,276,0.257660,NA
2025-03-14T00:58:57,277,0.257876,NA
2025-03-14T00:58:57,278,0.257847,NA
2025-03-14T00:58:57,279,0.257928,NA
2025-03-14T00:58:57,280,0.257775,NA
2025-03-14T00:58:57,280,NA,0.239293
2025-03-14T00:58:57,281,0.257982,NA
2025-03-14T00:58:57,282,0.258021,NA
2025-03-14T00:58:57,283,0.257859,NA
2025-03-14T00:58:57,284,0.258084,NA
2025-03-14T00:58:57,285,0.258104,NA
2025-03-14T00:58:57,286,0.257962,NA
2025-03-14T00:58:57,287,0.258162,NA
2025-03-14T00:58:57,288,0.258177,NA
2025-03-14T00:58:57,289,0.258017,NA
2025-03-14T00:58:57,290,0.258262,NA
2025-03-14T00:58:57,290,NA,0.238514
2025-03-14T00:58:57,291,0.258052,NA
2025-03-14T00:58:57,292,0.258252,NA
2025-03-14T00:58:57,293,0.258263,NA
2025-03-14T00:58:57,294,0.258115,NA
2025-03-14T00:58:57,295,0.258363,NA
2025-03-14T00:58:57,296,0.258161,NA
2025-03-14T00:58:57,297,0.258432,NA
2025-03-14T00:58:57,298,0.258214,NA
2025-03-14T00:58:57,299,0.258465,NA
2025-03-14T00:58:57,300,0.258287,NA
2025-03-14T00:58:57,300,NA,0.239668
2025-03-14T00:58:57,301,0.258546,NA
2025-03-14T00:58:57,302,0.258371,NA
2025-03-14T00:58:57,303,0.258640,NA
2025-03-14T00:58:57,304,0.258479,NA
2025-03-14T00:58:57,305,0.258762,NA
2025-03-14T00:58:57,306,0.258623,NA
2025-03-14T00:58:57,307,0.258931,NA
2025-03-14T00:58:57,308,0.258812,NA
2025-03-14T00:58:57,309,0.259141,NA
2025-03-14T00:58:57,310,0.259036,NA
2025-03-14T00:58:57,310,NA,0.252367
2025-03-14T00:58:57,311,0.259385,NA
2025-03-14T00:58:57,312,0.259301,NA
2025-03-14T00:58:57,313,0.259656,NA
2025-03-14T00:58:57,314,0.259561,NA
2025-03-14T00:58:57,315,0.259896,NA
2025-03-14T00:58:57,316,0.259804,NA
2025-03-14T00:58:57,317,0.259856,NA
2025-03-14T00:58:57,318,0.260028,NA
2025-03-14T00:58:57,319,0.259764,NA
2025-03-14T00:58:57,320,0.259903,NA
2025-03-14T00:58:57,320,NA,0.254016
2025-03-14T00:58:57,321,0.259622,NA
2025-03-14T00:58:57,322,0.259522,NA
2025-03-14T00:58:57,323,0.259580,NA
2025-03-14T00:58:57,324,0.259250,NA
2025-03-14T00:58:57,325,0.259365,NA
2025-03-14T00:58:57,326,0.259091,NA
2025-03-14T00:58:57,327,0.258999,NA
2025-03-14T00:58:57,328,0.259090,NA
2025-03-14T00:58:57,329,0.258833,NA
2025-03-14T00:58:57,330,0.259037,NA
2025-03-14T00:58:57,330,NA,0.251424
2025-03-14T00:58:57,331,0.258842,NA
2025-03-14T00:58:57,332,0.258832,NA
2025-03-14T00:58:57,333,0.258979,NA
2025-03-14T00:58:58,334,0.258755,NA
2025-03-14T00:58:58,335,0.258943,NA
2025-03-14T00:58:58,336,0.258786,NA
2025-03-14T00:58:58,337,0.258782,NA
2025-03-14T00:58:58,338,0.258922,NA
2025-03-14T00:58:58,339,0.258693,NA
2025-03-14T00:58:58,340,0.258877,NA
2025-03-14T00:58:58,340,NA,0.252399
2025-03-14T00:58:58,341,0.258718,NA
2025-03-14T00:58:58,342,0.258723,NA
2025-03-14T00:58:58,343,0.258863,NA
2025-03-14T00:58:58,344,0.258658,NA
2025-03-14T00:58:58,345,0.258899,NA
2025-03-14T00:58:58,346,0.258716,NA
2025-03-14T00:58:58,347,0.258683,NA
2025-03-14T00:58:58,348,0.258855,NA
2025-03-14T00:58:58,349,0.258660,NA
2025-03-14T00:58:58,350,0.258863,NA
2025-03-14T00:58:58,350,NA,0.253689
2025-03-14T00:58:58,351,0.258660,NA
2025-03-14T00:58:58,352,0.258677,NA
2025-03-14T00:58:58,353,0.258859,NA
2025-03-14T00:58:58,354,0.258680,NA
2025-03-14T00:58:58,355,0.258884,NA
2025-03-14T00:58:58,356,0.258714,NA
2025-03-14T00:58:58,357,0.258679,NA
2025-03-14T00:58:58,358,0.258861,NA
2025-03-14T00:58:58,359,0.258661,NA
2025-03-14T00:58:58,360,0.258898,NA
2025-03-14T00:58:58,360,NA,0.255709
2025-03-14T00:58:58,361,0.258737,NA
2025-03-14T00:58:58,362,0.258778,NA
2025-03-14T00:58:58,363,0.258966,NA
2025-03-14T00:58:58,364,0.258824,NA
2025-03-14T00:58:58,365,0.259056,NA
2025-03-14T00:58:58,366,0.258898,NA
2025-03-14T00:58:58,367,0.258987,NA
2025-03-14T00:58:58,368,0.259223,NA
2025-03-14T00:58:58,369,0.259080,NA
2025-03-14T00:58:58,370,0.259169,NA
2025-03-14T00:58:58,370,NA,0.263518
2025-03-14T00:58:58,371,0.259376,NA
2025-03-14T00:58:58,372,0.259292,NA
2025-03-14T00:58:58,373,0.259387,NA
2025-03-14T00:58:58,374,0.259646,NA
2025-03-14T00:58:58,375,0.259561,NA
2025-03-14T00:58:58,376,0.259656,NA
2025-03-14T00:58:58,377,0.259765,NA
2025-03-14T00:58:58,378,0.259662,NA
2025-03-14T00:58:58,379,0.259659,NA
2025-03-14T00:58:58,380,0.259889,NA
2025-03-14T00:58:58,380,NA,0.275314
2025-03-14T00:58:58,381,0.259774,NA
2025-03-14T00:58:58,382,0.259789,NA
2025-03-14T00:58:58,383,0.259980,NA
2025-03-14T00:58:58,384,0.259891,NA
2025-03-14T00:58:58,385,0.259926,NA
2025-03-14T00:58:58,386,0.260193,NA
2025-03-14T00:58:58,387,0.260069,NA
2025-03-14T00:58:58,388,0.260209,NA
2025-03-14T00:58:58,389,0.260232,NA
2025-03-14T00:58:58,390,0.260427,NA
2025-03-14T00:58:58,390,NA,0.279067
2025-03-14T00:58:58,391,0.260484,NA
2025-03-14T00:58:58,392,0.260473,NA
2025-03-14T00:58:58,393,0.260493,NA
2025-03-14T00:58:58,394,0.260621,NA
2025-03-14T00:58:58,395,0.260595,NA
2025-03-14T00:58:58,396,0.260630,NA
2025-03-14T00:58:58,397,0.260585,NA
2025-03-14T00:58:58,398,0.260594,NA
2025-03-14T00:58:58,399,0.260642,NA
2025-03-14T00:58:58,400,0.260651,NA
2025-03-14T00:58:58,400,NA,0.275453
2025-03-14T00:58:58,401,0.260712,NA
2025-03-14T00:58:58,402,0.260715,NA
2025-03-14T00:58:58,403,0.260784,NA
2025-03-14T00:58:58,404,0.260865,NA
2025-03-14T00:58:58,405,0.260870,NA
2025-03-14T00:58:58,406,0.260858,NA
2025-03-14T00:58:58,407,0.260901,NA
2025-03-14T00:58:58,408,0.260874,NA
2025-03-14T00:58:58,409,0.260874,NA
2025-03-14T00:58:59,410,0.260883,NA
2025-03-14T00:58:59,410,NA,0.268845
2025-03-14T00:58:59,411,0.260901,NA
2025-03-14T00:58:59,412,0.260906,NA
2025-03-14T00:58:59,413,0.260935,NA
2025-03-14T00:58:59,414,0.260947,NA
2025-03-14T00:58:59,415,0.260963,NA
2025-03-14T00:58:59,416,0.260985,NA
2025-03-14T00:58:59,417,0.261019,NA
2025-03-14T00:58:59,418,0.261066,NA
2025-03-14T00:58:59,419,0.261128,NA
2025-03-14T00:58:59,420,0.261205,NA
2025-03-14T00:58:59,420,NA,0.257839
2025-03-14T00:58:59,421,0.261294,NA
2025-03-14T00:58:59,422,0.261400,NA
2025-03-14T00:58:59,423,0.261509,NA
2025-03-14T00:58:59,424,0.261629,NA
2025-03-14T00:58:59,425,0.261765,NA
2025-03-14T00:58:59,426,0.261925,NA
2025-03-14T00:58:59,427,0.262077,NA
2025-03-14T00:58:59,428,0.262252,NA
2025-03-14T00:58:59,429,0.262502,NA
2025-03-14T00:58:59,430,0.262717,NA
2025-03-14T00:58:59,430,NA,0.255809
2025-03-14T00:58:59,431,0.262994,NA
2025-03-14T00:58:59,432,0.263266,NA
2025-03-14T00:58:59,433,0.263490,NA
2025-03-14T00:58:59,434,0.263657,NA
2025-03-14T00:58:59,435,0.264067,NA
2025-03-14T00:58:59,436,0.264173,NA
2025-03-14T00:58:59,437,0.264291,NA
2025-03-14T00:58:59,438,0.264503,NA
2025-03-14T00:58:59,439,0.264521,NA
2025-03-14T00:58:59,440,0.264344,NA
2025-03-14T00:58:59,440,NA,0.256604
2025-03-14T00:58:59,441,0.264502,NA
2025-03-14T00:58:59,442,0.264413,NA
2025-03-14T00:58:59,443,0.264123,NA
2025-03-14T00:58:59,444,0.264102,NA
2025-03-14T00:58:59,445,0.263531,NA
2025-03-14T00:58:59,446,0.263500,NA
2025-03-14T00:58:59,447,0.263412,NA
2025-03-14T00:58:59,448,0.263003,NA
2025-03-14T00:58:59,449,0.262656,NA
2025-03-14T00:58:59,450,0.262577,NA
2025-03-14T00:58:59,450,NA,0.261899
2025-03-14T00:58:59,451,0.262297,NA
2025-03-14T00:58:59,452,0.262449,NA
2025-03-14T00:58:59,453,0.262103,NA
2025-03-14T00:58:59,454,0.262005,NA
2025-03-14T00:58:59,455,0.262267,NA
2025-03-14T00:58:59,456,0.262143,NA
2025-03-14T00:58:59,457,0.262016,NA
2025-03-14T00:58:59,458,0.262009,NA
2025-03-14T00:58:59,459,0.261898,NA
2025-03-14T00:58:59,460,0.261847,NA
2025-03-14T00:58:59,460,NA,0.254237
2025-03-14T00:58:59,461,0.261614,NA
2025-03-14T00:58:59,462,0.261506,NA
2025-03-14T00:58:59,463,0.261296,NA
2025-03-14T00:58:59,464,0.261189,NA
2025-03-14T00:58:59,465,0.260924,NA
2025-03-14T00:58:59,466,0.260775,NA
2025-03-14T00:58:59,467,0.260466,NA
2025-03-14T00:58:59,468,0.260276,NA
2025-03-14T00:58:59,469,0.259939,NA
2025-03-14T00:58:59,470,0.259723,NA
2025-03-14T00:58:59,470,NA,0.253448
2025-03-14T00:58:59,471,0.259339,NA
2025-03-14T00:58:59,472,0.259093,NA
2025-03-14T00:58:59,473,0.258680,NA
2025-03-14T00:58:59,474,0.258409,NA
2025-03-14T00:58:59,475,0.257965,NA
2025-03-14T00:58:59,476,0.257718,NA
2025-03-14T00:58:59,477,0.257195,NA
2025-03-14T00:58:59,478,0.256807,NA
2025-03-14T00:58:59,479,0.256420,NA
2025-03-14T00:58:59,480,0.255942,NA
2025-03-14T00:58:59,480,NA,0.253228
2025-03-14T00:58:59,481,0.255509,NA
2025-03-14T00:58:59,482,0.255183,NA
2025-03-14T00:58:59,483,0.254710,NA
2025-03-14T00:58:59,484,0.254317,NA
2025-03-14T00:58:59,485,0.254031,NA
2025-03-14T00:58:59,486,0.253622,NA
2025-03-14T00:59:00,487,0.253352,NA
2025-03-14T00:59:00,488,0.253039,NA
2025-03-14T00:59:00,489,0.252917,NA
2025-03-14T00:59:00,490,0.252559,NA
2025-03-14T00:59:00,490,NA,0.252276
2025-03-14T00:59:00,491,0.252344,NA
2025-03-14T00:59:00,492,0.252175,NA
2025-03-14T00:59:00,493,0.252005,NA
2025-03-14T00:59:00,494,0.251932,NA
2025-03-14T00:59:00,495,0.251684,NA
2025-03-14T00:59:00,496,0.251573,NA
2025-03-14T00:59:00,497,0.251398,NA
2025-03-14T00:59:00,498,0.251365,NA
2025-03-14T00:59:00,499,0.251129,NA
2025-03-14T00:59:00,500,0.250979,NA
2025-03-14T00:59:00,500,NA,0.248477
2025-03-14T00:59:00,501,0.250801,NA
2025-03-14T00:59:00,502,0.250771,NA
2025-03-14T00:59:00,503,0.250473,NA
2025-03-14T00:59:00,504,0.250624,NA
2025-03-14T00:59:00,505,0.250454,NA
2025-03-14T00:59:00,506,0.250262,NA
2025-03-14T00:59:00,507,0.250235,NA
2025-03-14T00:59:00,508,0.250164,NA
2025-03-14T00:59:00,509,0.249925,NA
2025-03-14T00:59:00,510,0.249850,NA
2025-03-14T00:59:00,510,NA,0.246871
2025-03-14T00:59:00,511,0.249635,NA
2025-03-14T00:59:00,512,0.249513,NA
2025-03-14T00:59:00,513,0.249311,NA
2025-03-14T00:59:00,514,0.249236,NA
2025-03-14T00:59:00,515,0.248966,NA
2025-03-14T00:59:00,516,0.248911,NA
2025-03-14T00:59:00,517,0.248717,NA
2025-03-14T00:59:00,518,0.248516,NA
2025-03-14T00:59:00,519,0.248441,NA
2025-03-14T00:59:00,520,0.248263,NA
2025-03-14T00:59:00,520,NA,0.255137
2025-03-14T00:59:00,521,0.247874,NA
2025-03-14T00:59:00,522,0.248005,NA
2025-03-14T00:59:00,523,0.247767,NA
2025-03-14T00:59:00,524,0.247561,NA
2025-03-14T00:59:00,525,0.247479,NA
2025-03-14T00:59:00,526,0.247318,NA
2025-03-14T00:59:00,527,0.247049,NA
2025-03-14T00:59:00,528,0.246887,NA
2025-03-14T00:59:00,529,0.246724,NA
2025-03-14T00:59:00,530,0.246484,NA
2025-03-14T00:59:00,530,NA,0.256494
2025-03-14T00:59:00,531,0.246413,NA
2025-03-14T00:59:00,532,0.246191,NA
2025-03-14T00:59:00,533,0.246218,NA
2025-03-14T00:59:00,534,0.245854,NA
2025-03-14T00:59:00,535,0.245677,NA
2025-03-14T00:59:00,536,0.245549,NA
2025-03-14T00:59:00,537,0.245350,NA
2025-03-14T00:59:00,538,0.245248,NA
2025-03-14T00:59:00,539,0.245106,NA
2025-03-14T00:59:00,540,0.244963,NA
2025-03-14T00:59:00,540,NA,0.253875
2025-03-14T00:59:00,541,0.244816,NA
2025-03-14T00:59:00,542,0.244477,NA
2025-03-14T00:59:00,543,0.244490,NA
2025-03-14T00:59:00,544,0.244259,NA
2025-03-14T00:59:00,545,0.244050,NA
2025-03-14T00:59:00,546,0.243842,NA
2025-03-14T00:59:00,547,0.243523,NA
2025-03-14T00:59:00,548,0.243283,NA
2025-03-14T00:59:00,549,0.243006,NA
2025-03-14T00:59:00,550,0.242734,NA
2025-03-14T00:59:00,550,NA,0.255835
